@relation datau

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric

@data
0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6,0,2,0,0,0,5,3,0,0,1,1,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,1,0,0,12
0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,0,0,0,0,14
4,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0,3,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,7
31,0,0,0,0,5,1,0,0,0,0,0,5,0,0,0,0,15,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,11
0,9,0,7,0,9,0,0,32,0,0,0,0,2,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,5,0,0,0,2,19,0,0,0,0,0,1,0,0,12
0,19,0,78,0,73,0,0,6,0,0,6,0,2,65,2,24,0,0,14,1,0,4,0,0,0,0,0,21,0,1,0,0,58,10,67,73,0,9
10,0,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,15,0,1,0,7,0,0,0,0,0,2,0,10,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,12,0,10,5,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,4
0,0,0,5,0,1,10,0,0,0,0,0,0,0,4,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16
0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,5,0,0,4,0,0,0,0,2,0,1
0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,7
0,2,0,4,0,1,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,15,1,11,2,1,15
0,10,0,0,0,7,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6
7,0,1,0,0,0,11,18,0,0,4,1,1,0,0,0,0,0,1,0,14,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4
0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,12
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,3,0,0,0,1,2,0,0,6,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5,0,1,0,0,0,5,2,0,0,2,1,0,0,0,0,0,1,1,0,5,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,3
0,18,0,3,0,13,0,0,7,0,0,0,0,3,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,0,7
0,0,0,3,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
7,0,1,0,0,0,7,2,0,0,4,1,0,0,0,0,0,4,1,0,8,1,0,0,0,20,5,2,3,0,0,5,0,0,1,1,0,0,3
4,0,1,0,0,1,7,4,0,0,0,1,0,0,0,0,0,1,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,1,0,18,0,3,0,0,2,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,11,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,34,0,51,0,62,1,0,12,0,0,0,0,16,8,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,46,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,3
5,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,3,1,0,13,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,0,0,0,0,0,22,0,0,0,13,0,0,0,0,0,0,4,1,0,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3
0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,6,0,7,0,0,1,0,0,3,1,0,0,0,1,0,0,0,11,1,0,1,1,134,10
0,6,0,6,0,4,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,7
0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,12
0,0,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,25,0,0,11,0,0,10,0,0,1,0,4,0,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,6,0,2,0,3,0,0,0,0,0,1,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,6,3,0,0,0,0,1,3,1,0,7
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,21,0,6,0,12,0,0,7,0,0,0,0,1,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,10,2,0,7
0,11,0,7,0,5,0,0,13,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,3,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12
0,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,12,0,0,2,0,0,2,0,1,8,1,0,0,7
7,0,1,0,0,0,8,0,0,0,9,1,0,0,0,0,0,5,0,0,11,2,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,3
15,0,0,0,0,0,11,0,0,0,15,0,0,0,0,0,0,1,1,0,22,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,2,0,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,10
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9,0,1,0,0,0,5,3,0,0,6,1,0,0,0,0,0,1,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
18,0,3,0,0,0,32,11,0,0,8,1,1,0,0,0,0,5,1,0,36,1,0,0,0,2,1,3,0,0,0,2,0,0,0,0,0,0,3
0,4,0,12,0,15,0,0,1,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,7
5,0,1,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,4
20,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16
0,10,0,2,0,16,0,0,5,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,7
3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
0,3,0,2,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,7
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,21,4
0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,4,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,10
4,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,2,1,0,5,2,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,11
0,2,0,15,0,3,0,0,43,0,0,0,0,0,1,0,1,0,0,14,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,13,0,7
0,3,0,16,0,9,0,0,5,0,0,1,0,0,4,0,0,1,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,12,0,7
0,2,0,19,0,17,0,0,19,0,0,0,0,9,1,0,0,0,0,12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,9,0,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,16
0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,1
0,4,0,3,0,4,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,5,1,2,2,0,7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,10
9,0,1,0,0,0,2,6,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,38,0,0,1,0,0,5,0,5,3,19,22,0,7
0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,7
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,4,0,0,4,0,0,0,0,2,0,1
0,4,0,8,0,6,0,0,0,0,0,0,0,2,3,0,6,0,1,14,0,0,0,0,0,14,0,0,2,0,0,20,0,10,1,9,5,0,14
2,0,0,0,0,0,6,0,0,0,3,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,11
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
0,0,0,23,0,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,42,0,0,5,0,0,11,0,10,2,1,5,0,1
5,0,1,0,0,0,4,7,0,0,2,1,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,5,0,0,4,0,0,0,0,0,0,14
5,0,0,1,0,6,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,3,3,0,8
1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,7
0,7,0,1,0,2,0,0,2,4,0,0,0,0,0,3,1,4,0,6,1,0,0,0,0,1,0,0,3,0,0,0,0,2,1,0,1,0,10
6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,1,0,0,9,3,0,1,0,0,1,0,0,0,0,0,0,8
3,0,3,0,0,0,4,2,0,0,3,1,0,0,0,0,0,0,0,1,6,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,11
2,0,1,0,0,0,5,9,0,0,4,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,2,0,0,2,4,0,0,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,8,3,0,5,0,10
33,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,11
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,12
2,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4
5,0,1,0,0,0,3,4,0,0,7,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,12
3,0,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,1
0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,3,0,0,10
0,3,0,15,0,15,0,0,50,0,0,0,0,1,8,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,14,0,7
0,12,0,16,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,1,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,0,1,4,0,1
0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,1,1,0,1,0,7
4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7
0,2,0,2,0,4,0,0,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,2,0,7
0,0,2,0,0,6,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,6,1,49,14
16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,0,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,3,0,8,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,5,0,2,0,2,3,0,14
0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,7,0,0,2,0,0,3,0,2,4,1,1,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,16
0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,7
0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,3,1,0,0,7
0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,2,2,0,10
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,2,10
7,0,1,0,0,0,5,6,0,0,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,11
0,152,0,0,0,49,1,0,5,2,0,0,0,99,48,0,0,0,1,7,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,9,39,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,1,1,0,1
14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,10,0,0,2,0,0,17,0,0,13,1,2,0,1
0,36,0,71,1,58,0,0,11,0,0,11,0,19,23,9,13,0,0,17,1,0,5,0,0,0,0,0,24,0,0,0,0,33,20,35,65,0,7
0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,1,0,14,1,0,6
0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0
12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
8,0,2,0,0,0,25,17,0,0,9,2,0,0,0,0,0,0,1,0,33,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
15,0,1,0,0,0,9,1,0,0,1,1,1,0,0,0,0,0,1,0,6,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,12
0,2,0,3,0,12,0,0,37,0,0,1,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,2,0,7
0,0,0,17,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,11,0,0,1,0,0,14,0,4,0,0,4,0,1
1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,8,0,1,0,4,0,0,0,0,10,0,0,1,0,0,2,0,0,0,1,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,7,0,0,0,0,0,4,0,8
6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
5,0,1,0,0,0,4,0,0,0,5,1,0,0,0,0,0,1,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,4,0,0,0,6,1,0,0,0,2,10
0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,10,10
2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,3
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,0,0,0,0,12,0,2,0,1,38,0,7
